ACCIDENT_NUMBER,EVENT_DATE,CITY,STATE,LATITUDE,LONGITUDE,INJURY_SEVERITY,AIRCRAFT_DAMAGE,AIRCRAFT_CATEGORY,MAKE,MODEL,TOTAL_FATALITIES,TOTAL_INJURIES,TOTAL_UNINJURED
ERA16FA001,10/2/2015,WESTMINSTER, SC,34.598333,-83.1625,FATAL(4),DESTROYED,AIRPLANE,PIPER,PA32R,4,0,0
CEN15FA034,10/30/2014,WICHITA, KS,37.6525,-97.429723,FATAL(4),DESTROYED,AIRPLANE,RAYTHEON AIRCRAFT COMPANY,B200,4,6,0
ERA17FA155,4/15/2017,WILLISTON, FL,29.366111,-82.463611,FATAL(4),DESTROYED,AIRPLANE,CESSNA,170,4,0,0
CEN14FA453,8/25/2014,WILLOUGHBY HILLS, OH,41.572223,-81.478056,FATAL(4),DESTROYED,AIRPLANE,CESSNA,172R,4,0,0
CEN10FA114,2/6/2010,WINSLOW, AR,35.835277,-94.148333,FATAL(4),SUBSTANTIAL,AIRPLANE,BEECH,A36,4,0,0
WPR13FA119,2/10/2013,ACTON, CA,34.437777,-118.23,FATAL(3),SUBSTANTIAL,HELICOPTER,BELL,206B,3,0,0
WPR11FA116,1/29/2011,ADRIAN, OR,43.673611,-117.122778,FATAL(3),SUBSTANTIAL,AIRPLANE,CESSNA,182K,3,0,0
WPR11FA021,10/21/2010,AGUA DULCE, CA,34.501111,-118.343055,FATAL(3),SUBSTANTIAL,AIRPLANE,CIRRUS DESIGN CORP,SR-22,3,0,0
ERA16FA097,1/30/2016,ALBANY, GA,31.539722,-84.190833,FATAL(3),DESTROYED,AIRPLANE,BROOK AARON D,LANCAIR IV P,3,0,0
CEN14FA047,11/11/2013,AMARILLO, TX,35.250556,-101.675834,FATAL(3),DESTROYED,AIRPLANE,BEECHCRAFT,B36TC,3,0,0
CEN17FA168,4/28/2017,AMARILLO, TX,35.196389,-101.704722,FATAL(3),DESTROYED,AIRPLANE,PILATUS AIRCRAFT LTD,PC 12,3,0,0
ANC16FA017,4/8/2016,ANGOON, AK,57.277778,-134.242777,FATAL(3),SUBSTANTIAL,AIRPLANE,CESSNA,206,3,1,0
WPR13FA061,11/25/2012,AURORA, UT,38.953889,-112.124445,FATAL(3),SUBSTANTIAL,AIRPLANE,PIPER,PA28,3,0,0
ERA17FA017,10/16/2016,AUSTIN, PA,41.7,-78.181389,FATAL(3),DESTROYED,AIRPLANE,PIPER,PA28,3,0,0
ERA11GA066,11/17/2010,AVON PARK, FL,27.638611,-81.416389,FATAL(3),SUBSTANTIAL,AIRPLANE,CESSNA,M337B,3,0,0
ERA20FA118,3/3/2020,BISHOP, GA,33.856667,-83.486389,FATAL(3),DESTROYED,AIRPLANE,PIPER,PA46,3,0,0
ERA19FA070,12/19/2018,BLAIRSVILLE, GA,34.8525,-84.015556,FATAL(3),SUBSTANTIAL,AIRPLANE,PIPER,PA28,3,1,0
CEN13FA010,10/11/2012,BLANCO, TX,30.051944,-98.606667,FATAL(3),SUBSTANTIAL,HELICOPTER,ROBINSON HELICOPTER COMPANY,R44 II,3,0,0
WPR12FA184,4/25/2012,BLANDING, UT,37.811944,-110.066389,FATAL(3),SUBSTANTIAL,AIRPLANE,CESSNA,A185F,3,0,0
CEN10FA115B,2/6/2010,BOULDER, CO,40.076667,-105.270556,FATAL(3),SUBSTANTIAL,AIRPLANE,CIRRUS DESIGN CORP,SR20,3,0,3
CEN10FA115A,2/6/2010,BOULDER, CO,40.076667,-105.270556,FATAL(3),SUBSTANTIAL,AIRPLANE,PIPER,PA-25-235,3,0,3
CEN10FA115C,2/6/2010,BOULDER, CO,40.076667,-105.270556,FATAL(3),DESTROYED,GLIDER,SCHWEIZER,SGS 2-32,3,0,3
WPR16FA182,9/17/2016,BROADUS, MT,45.119167,-105.035833,FATAL(3),SUBSTANTIAL,AIRPLANE,BEECH,95 B55 (T42A),3,0,0
WPR16LA138,7/4/2016,BROOKINGS, OR,42.078889,-124.333334,FATAL(3),DESTROYED,AIRPLANE,CESSNA,172,3,0,0
ERA10MA188,3/25/2010,BROWNSVILLE, TN,35.607222,-89.195,FATAL(3),SUBSTANTIAL,HELICOPTER,EUROCOPTER,AS-350-B3,3,0,0
CEN20LA370,8/30/2020,BRYAN, TX,30.715555,-96.33139,FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA24,3,1,0
CEN13FA517,8/31/2013,CABALLO, NM,33.037777,-107.308333,FATAL(3),SUBSTANTIAL,HELICOPTER,ROBINSON,R44 II,3,0,0
CEN14FA034,11/1/2013,CALEDONIA, MN,43.595277,-91.501389,FATAL(3),SUBSTANTIAL,AIRPLANE,PIPER,PA 23-250,3,1,0
ANC13FA058,6/28/2013,CANTWELL, AK,63.257222,-149.250556,FATAL(3),DESTROYED,AIRPLANE,BEECH,95-B55,3,0,0
ERA16FA312A,9/7/2016,CARROLLTON, GA,33.623334,-85.149166,FATAL(3),SUBSTANTIAL,AIRPLANE,BEECH,F33,3,0,0
ERA16FA312B,9/7/2016,CARROLLTON, GA,33.623334,-85.149166,FATAL(3),DESTROYED,AIRPLANE,DIAMOND AIRCRAFT IND INC,DA20,3,0,0
CEN19FA160,6/2/2019,CASS, AR,35.705278,-93.795,FATAL(3),SUBSTANTIAL,HELICOPTER,ROBINSON,R44,3,1,0
ERA17FA108,2/12/2017,CEDAR KEY, FL,29.049166,-82.968056,FATAL(3),DESTROYED,AIRPLANE,PIPER,PA28R,3,0,0
CEN19FA236,7/24/2019,CHADRON, NE,42.850278,-103.085,FATAL(3),SUBSTANTIAL,AIRPLANE,BEECH,95B55,3,0,0
CEN20FA075,2/6/2020,CHATHAM, LA,32.314444,-92.440555,FATAL(3),DESTROYED,AIRPLANE,CESSNA,182,3,0,0
CEN13FA122,1/2/2013,CLEAR LAKE, IA,43.142777,-93.482778,FATAL(3),DESTROYED,HELICOPTER,BELL HELICOPTER,407,3,0,0
WPR11FA241,5/28/2011,COLD SPRINGS, NV,39.733889,-119.992777,FATAL(3),SUBSTANTIAL,AIRPLANE,CESSNA,R172K,3,0,0
CEN20FA093,2/20/2020,COLEMAN, TX,32.050833,-99.57,FATAL(3),DESTROYED,AIRPLANE,BEECH,200,3,0,0
CEN14FA084,12/12/2013,COLLBRAN, CO,39.228889,-107.676945,FATAL(3),SUBSTANTIAL,AIRPLANE,PIPER,PA 24-250,3,0,0
ERA16FA208,6/11/2016,COLLEGEDALE, TN,35.0475,-85.018056,FATAL(3),SUBSTANTIAL,AIRPLANE,MOONEY,M20E,3,1,0
CEN13FA096,12/10/2012,COMPTON, IL,41.7475,-89.095833,FATAL(3),SUBSTANTIAL,HELICOPTER,MBB,BK 117 A-3,3,0,0
ERA13FA348,8/3/2013,CONWAY, SC,33.861667,-79.112778,FATAL(3),DESTROYED,AIRPLANE,BEECH,D55,3,0,0
ANC20FA007,11/29/2019,COOPER LANDING, AK,60.504167,-150.151389,FATAL(3),DESTROYED,AIRPLANE,PIPER,PA-31-350,3,0,0
ERA16FA032,11/4/2015,CORNELIA, GA,34.502778,-83.558889,FATAL(3),DESTROYED,AIRPLANE,PIPER,PA 28-180,3,0,0
CEN20LA392,9/13/2020,COTTAGE GROVE, MN,44.809104,-92.920394,FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,172,3,0,0
CEN16FA224,6/15/2016,CREEDE, CO,37.822223,-106.906111,FATAL(3),DESTROYED,AIRPLANE,CESSNA,320E,3,0,0
CEN11FA115,12/18/2010,CROWLEY, LA,30.161667,-92.480556,FATAL(3),SUBSTANTIAL,AIRPLANE,CESSNA,182C,3,2,0
WPR12FA012,10/16/2011,DAGGETT, CA,34.935555,-116.664444,FATAL(3),SUBSTANTIAL,AIRPLANE,BEECH,E33,3,0,0
WPR11FA173,3/20/2011,DAGGETT, CA,34.828611,-116.791111,FATAL(3),SUBSTANTIAL,AIRPLANE,CESSNA,P210,3,0,0
WPR18FA195,7/13/2018,DEER PARK, WA,47.941111,-117.626389,FATAL(3),SUBSTANTIAL,AIRPLANE,CESSNA,172,3,0,0
ERA19FA283,9/29/2019,DELAND, FL,29.024445,-81.344166,FATAL(3),DESTROYED,AIRPLANE,CESSNA,421,3,0,0
ERA11FA070,11/23/2010,DESTIN, FL,30.419445,-86.480556,FATAL(3),SUBSTANTIAL,AIRPLANE,PIPER,PA 46-350P,3,0,0
CEN11FA247,3/27/2011,DICKENS, TX,33.673611,-100.8675,FATAL(3),SUBSTANTIAL,AIRPLANE,STINSON,108,3,0,0
WPR14FA044,11/6/2013,DONNELLY, ID,44.745833,-115.826945,FATAL(3),DESTROYED,AIRPLANE,CESSNA,U206F,3,0,0
CEN10FA113,2/5/2010,EL PASO, TX,32.108889,-105.955,FATAL(3),SUBSTANTIAL,HELICOPTER,AEROSPATIALE,AS350,3,0,0
CEN17FA331,8/28/2017,ELLABELL, GA,32.239444,-81.439166,FATAL(3),DESTROYED,AIRPLANE,BEECH,A36,3,0,0
ERA21LA035,11/1/2020,ELLICOTT, NY,42.160556,-79.24,FATAL,DESTROYED,AIRPLANE,GRUMMAN,GA7,3,0,0
ERA16FA257,7/16/2016,ESPERANCE, NY,42.780556,-74.331945,FATAL(3),DESTROYED,AIRPLANE,PIPER,PA 28R-201,3,1,0
WPR20LA163,6/2/2020,FAIRFIELD, CA,38.309722,-122.033889,FATAL,DESTROYED,HELICOPTER,BELL,206,3,0,0
ERA10FA347,7/5/2010,FAIRFIELD, NJ,40.883056,-74.275556,FATAL(3),SUBSTANTIAL,AIRPLANE,CIRRUS DESIGN CORP,SR22,3,0,0
ERA16FA064,12/11/2015,FARMINGTON, PA,39.813889,-79.535277,FATAL(3),DESTROYED,AIRPLANE,BEECH,A36,3,0,0
ERA13FA168,3/15/2013,FORT LAUDERDALE, FL,26.191666,-80.156111,FATAL(3),DESTROYED,AIRPLANE,PIPER,PA-31T,3,0,0
ERA14FA255,5/25/2014,FOUNTAIN, FL,30.522223,-85.388611,FATAL(3),SUBSTANTIAL,AIRPLANE,PIPER,PA-28-140,3,1,0
ERA15FA025A,10/23/2014,FREDERICK, MD,39.410833,-77.3825,FATAL(3),SUBSTANTIAL,AIRPLANE,CIRRUS DESIGN CORP,SR22,3,1,1
ERA15FA025B,10/23/2014,FREDERICK, MD,39.410833,-77.3825,FATAL(3),DESTROYED,HELICOPTER,ROBINSON HELICOPTER COMPANY,R44 II,3,1,1
CEN11FA263,3/29/2011,FREDRICKTOWN, MO,37.512222,-90.533333,FATAL(3),SUBSTANTIAL,AIRPLANE,PIPER,PA-32R-300,3,0,0
ERA17FA073,12/26/2016,GATLINBURG, TN,35.651944,-83.458333,FATAL(3),DESTROYED,AIRPLANE,CESSNA,182,3,0,0
WPR18FA045,12/8/2017,GENEVA, FL,28.764722,-81.061111,FATAL(3),DESTROYED,AIRPLANE,BEECH,C90,3,0,0
CEN14FA328,6/30/2014,GEORGETOWN, CO,39.675834,105.875278,FATAL(3),DESTROYED,AIRPLANE,PIPER,PA 28-235,3,0,0
CEN12FA196,3/21/2012,GLENCOE, MN,44.831945,-94.1325,FATAL(3),SUBSTANTIAL,AIRPLANE,BEECH,35,3,0,0
WPR11FA335,7/18/2011,GRACE, ID,42.600556,-111.727778,FATAL(3),SUBSTANTIAL,AIRPLANE,MOONEY,M20C,3,0,0
CEN13FA192,3/15/2013,GRAND LAKE, LA,30.038611,-93.1675,FATAL(3),DESTROYED,HELICOPTER,SIKORSKY,S-76A++,3,0,0
ERA12MA122,12/26/2011,GREEN COVE SPRINGS, FL,29.881111,-81.755278,FATAL(3),DESTROYED,HELICOPTER,BELL,206B,3,0,0
ERA18FA206,7/30/2018,GREENVILLE, ME,45.4594907,-69.5906101,FATAL(3),DESTROYED,AIRPLANE,PIPER,PA60,3,0,0
CEN15FA040,11/6/2014,GROVER HILL, OH,41.045833,-84.496944,FATAL(3),DESTROYED,AIRPLANE,CIRRUS DESIGN CORP,SR22,3,0,0
ERA11FA348,6/18/2011,GUNTERSVILLE, AL,34.388611,-86.269723,FATAL(3),SUBSTANTIAL,AIRPLANE,PIPER,PA-28-140,3,1,0
CEN18FA391,9/28/2018,GUSTAVUS, AK,58.595277,-137.594444,FATAL(3),DESTROYED,HELICOPTER,AIRBUS HELICOPTERS INC,AS350,3,1,0
CEN19FA030,11/18/2018,HARMON, ND,46.9516589,-100.9526354,FATAL(3),DESTROYED,AIRPLANE,CESSNA,441,3,0,0
ERA14FA144,3/8/2014,HARTSVILLE, SC,34.391111,-80.104444,FATAL(3),SUBSTANTIAL,AIRPLANE,ROGERS GEORGE T,LANCAIR IVP,3,0,0
ERA19FA240,8/8/2019,HATBORO, PA,40.1725,-75.08,FATAL(3),DESTROYED,AIRPLANE,BEECH,F33,3,0,0
CEN11FA437,7/2/2011,HAYTI, SD,44.677223,-97.248055,FATAL(3),SUBSTANTIAL,AIRPLANE,AMERICAN CHAMPION AIRCRAFT,7GCBC,3,0,0
CEN18FA149,4/26/2018,HAZELHURST, WI,45.754444,-89.695833,FATAL(3),DESTROYED,HELICOPTER,EUROCOPTER,AS 350 B2,3,0,0
CEN15FA321,7/27/2015,HOLLAND, MN,44.071667,-96.190555,FATAL(3),SUBSTANTIAL,AIRPLANE,CHRISTENSEN STEVE,WHEELER EXPRESS,3,0,0
WPR16FA006,10/8/2015,HOPE, ID,48.283056,-116.259167,FATAL(3),DESTROYED,AIRPLANE,CESSNA,182,3,0,0
CEN16FA211,6/9/2016,HOUSTON, TX,29.66,-95.289444,FATAL(3),SUBSTANTIAL,AIRPLANE,CIRRUS DESIGN CORP,SR20,3,0,0
ERA14FA300,6/18/2014,HUNTSVILLE, AL,34.631667,-86.785833,FATAL(3),DESTROYED,AIRPLANE,ISRAEL AIRCRAFT INDUSTRIES,1124A,3,0,0
ANC15FA071,9/15/2015,ILIAMNA, AK,59.777778,-154.917778,FATAL(3),SUBSTANTIAL,AIRPLANE,DEHAVILLAND,DHC 3T,3,7,0
ERA13FA055,11/13/2012,JACKSON, MS,32.315556,-90.221389,FATAL(3),SUBSTANTIAL,AIRPLANE,PIPER,PA-32-300,3,0,0
ERA14FA068,12/8/2013,JACKSONVILLE, FL,30.319723,-81.514167,FATAL(3),DESTROYED,AIRPLANE,CESSNA,310R,3,0,0
ERA13FA101,1/1/2013,JASPER, AL,33.886111,-87.316667,FATAL(3),DESTROYED,AIRPLANE,PIPER,PA-30,3,0,0
ERA13FA253,5/24/2013,JOHNSTOWN, NY,43.040277,-74.517223,FATAL(3),DESTROYED,AIRPLANE,PIPER,PA-34-200T,3,0,0
WPR18FA139,5/10/2018,JULIAN, CA,33.134444,-116.578334,FATAL(3),DESTROYED,AIRPLANE,BEECH,76,3,0,0
WPR19FA123,4/29/2019,KAILUA, HI,21.403333,-157.764444,FATAL(3),DESTROYED,HELICOPTER,ROBINSON,R44,3,0,0
ANC19FA012,1/29/2019,KAKE, AK,56.995,-134.467223,FATAL(3),SUBSTANTIAL,AIRPLANE,BEECH,200,3,0,0
WPR10FA440,8/31/2010,KAMIAH, ID,46.2275,-116.036666,FATAL(3),SUBSTANTIAL,HELICOPTER,HILLER,UH 12E,3,0,0
ERA15FA340,9/7/2015,KERNERSVILLE, NC,36.023611,-80.068056,FATAL(3),DESTROYED,AIRPLANE,BEECH,A36,3,0,0
CEN20LA401,9/20/2020,KOKOMO, IN,40.529342,-86.170822,FATAL,DESTROYED,AIRPLANE,PIPER,PA32,3,1,0
ERA14FA128,2/22/2014,LAGRANGE, GA,33.005278,-85.070278,FATAL(3),DESTROYED,AIRPLANE,BEECH,95-B55,3,0,0
WPR14FA282,7/6/2014,LAKE ELSINORE, CA,33.65,-117.3975,FATAL(3),DESTROYED,AIRPLANE,PIPER,PA 28R-180,3,0,0
WPR12FA031,11/6/2011,LAKE HAVASU CITY, AZ,34.334722,-113.721111,FATAL(3),SUBSTANTIAL,AIRPLANE,CESSNA,182Q,3,0,0
WPR13FA076,12/29/2012,LAKESIDE, CA,32.914722,-116.966389,FATAL(3),SUBSTANTIAL,AIRPLANE,MCKENZIE,LANCAIR IV-P TURBINE,3,0,0
WPR14FA124,2/26/2014,LANAI CITY, HI,20.773056,-156.944444,FATAL(3),SUBSTANTIAL,AIRPLANE,PIPER,PA31,3,3,0
WPR11FA082,12/22/2010,LANDER, WY,42.593055,-108.981667,FATAL(3),SUBSTANTIAL,AIRPLANE,AERO COMMANDER,114B,3,0,0
WPR15FA163,5/17/2015,LAUGHLIN, NV,35.116667,-114.639166,FATAL(3),DESTROYED,AIRPLANE,ROCKWELL COMMANDER,114,3,1,0
CEN14FA300,6/18/2014,LEHMAN, TX,33.625556,-102.783334,FATAL(3),SUBSTANTIAL,AIRPLANE,PIPER,PA 46-310P,3,0,0
CEN20FA110,3/3/2020,LINCOLN, IL,40.165833,-89.418056,FATAL(3),DESTROYED,AIRPLANE,CESSNA,172,3,0,0
ERA10GA320,6/21/2010,LOCK HAVEN, PA,41.134166,-77.433611,FATAL(3),SUBSTANTIAL,AIRPLANE,CESSNA,T210L,3,0,0
ERA19FA113,3/1/2019,LOUISBURG, NC,36.001944,-78.354722,FATAL(3),DESTROYED,AIRPLANE,CESSNA,182,3,0,0
ERA13FA273,6/6/2013,MANCHESTER, KY,37.132778,-83.756389,FATAL(3),DESTROYED,HELICOPTER,BELL HELICOPTER TEXTRON,206L-1,3,0,0
CEN13FA137,1/19/2013,MANGUM, OK,35.916667,-99.591944,FATAL(3),SUBSTANTIAL,AIRPLANE,BEECH,95-B55 (T42A),3,0,0
CEN20LA328,8/8/2020,MARATHON, TX,30.191667,-103.210281,FATAL,DESTROYED,HELICOPTER,BELL,206,3,1,0
CEN12FA115,12/24/2011,MCARTHUR, OH,39.328056,-82.441944,FATAL(3),SUBSTANTIAL,AIRPLANE,BEECH,19A,3,0,0
ERA11FA232,4/10/2011,MCCOMB, MS,31.251389,-90.500556,FATAL(3),SUBSTANTIAL,AIRPLANE,CESSNA,310R,3,0,0
ANC10FA067,8/1/2010,MCKINLEY PARK, AK,63.726111,-148.906389,FATAL(3),SUBSTANTIAL,AIRPLANE,FAIRCHILD,C-123K,3,0,0
CEN17FA063B,12/31/2016,MCKINNEY, TX,33.206667,-96.732778,FATAL(3),DESTROYED,AIRPLANE,LUSCOMBE,8,3,0,0
CEN17FA063A,12/31/2016,MCKINNEY, TX,33.206667,-96.732778,FATAL(3),DESTROYED,AIRPLANE,PIPER,PA28R,3,0,0
ERA20LA309,9/8/2020,MCMINNVILLE, TN,35.695278,-85.853614,FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA28,3,0,0
ERA12FA196,2/29/2012,MELBOURNE, FL,28.092777,-80.659722,FATAL(3),SUBSTANTIAL,AIRPLANE,CIRRUS DESIGN CORP,SR22,3,0,0
CEN19FA036,11/30/2018,MEMPHIS, IN,38.475278,-85.811111,FATAL(3),DESTROYED,AIRPLANE,CESSNA,525,3,0,0
CEN11FA557,8/8/2011,MILLERSBURG, OH,40.534722,-81.945555,FATAL(3),SUBSTANTIAL,AIRPLANE,PIPER,PA-23,3,0,0
CEN11FA253,3/29/2011,MONROE, MI,41.94,-83.434722,FATAL(3),SUBSTANTIAL,AIRPLANE,PIPER,PA46-350P,3,0,0
ANC19FA029,6/28/2019,MOOSE PASS, AK,62.539444,-149.544166,FATAL(3),SUBSTANTIAL,AIRPLANE,MAULE,M6,3,1,0
ERA18FA238,8/29/2018,MORRISVILLE, VT,44.592777,-72.745833,FATAL(3),SUBSTANTIAL,GLIDER,SCHWEIZER,SGS 2 32,3,0,0
WPR11FA029,10/25/2010,MORTON, WA,46.605556,-122.101389,FATAL(3),SUBSTANTIAL,AIRPLANE,CESSNA,340A,3,0,0
CEN19FA119,4/13/2019,NEW ALBANY, MS,34.3825,-88.956111,FATAL(3),DESTROYED,AIRPLANE,SABRELINER,NA265,3,0,0
CEN21LA104,1/2/2021,NEW HUDSON, MI,42.509573,-83.623552,FATAL,DESTROYED,AIRPLANE,PIPER,PA-24-250,3,0,0
ERA12FA433,7/8/2012,NEW SITE, MS,34.553889,-88.418056,FATAL(3),SUBSTANTIAL,AIRPLANE,PIPER,PA-32R-300,3,0,0
CEN14FA369,7/17/2014,NEWKIRK, NM,35.113611,-104.256389,FATAL(3),DESTROYED,HELICOPTER,AGUSTA SPA,A109E,3,0,0
WPR11FA054,11/21/2010,NEWPORT BEACH, CA,33.630556,-117.885555,FATAL(3),SUBSTANTIAL,AIRPLANE,BEECH,19A,3,0,0
WPR18FA077,1/30/2018,NEWPORT BEACH, CA,33.654167,-117.871389,FATAL(3),DESTROYED,HELICOPTER,ROBINSON HELICOPTER,R44,3,2,0
ANC13FA027,3/4/2013,NIKOLAI, AK,62.241111,-153.154444,FATAL(3),SUBSTANTIAL,AIRPLANE,CESSNA,182B,3,0,0
ERA15FA144,3/4/2015,NORFOLK, VA,36.909722,-76.195555,FATAL(3),SUBSTANTIAL,AIRPLANE,MOONEY,M20F,3,0,0
WPR12FA105,2/15/2012,NORTH BEND, WA,47.4975,-121.748889,FATAL(3),SUBSTANTIAL,AIRPLANE,CESSNA,172S,3,0,0
ERA16FA324A,9/25/2016,NORTH COLLINS, NY,42.598889,-78.891666,FATAL(3),DESTROYED,AIRPLANE,CESSNA,120,3,0,0
ERA16FA324B,9/25/2016,NORTH COLLINS, NY,42.598889,-78.891666,FATAL(3),DESTROYED,AIRPLANE,PIPER,PA28,3,0,0
ERA14FA345,7/19/2014,NORTH ELBA, NY,44.267223,-73.949166,FATAL(3),DESTROYED,AIRPLANE,MOONEY,M20F,3,0,0
WPR20FA034,11/26/2019,NORTH LAS VEGAS, NV,36.4,-115.180834,FATAL(3),DESTROYED,AIRPLANE,CIRRUS,SR-22,3,0,0
ERA10FA359,7/14/2010,NORTH MYRTLE BEACH, SC,33.846944,-78.632223,FATAL(3),SUBSTANTIAL,AIRPLANE,PIPER,PA-28RT-201,3,0,0
CEN18FA053,12/16/2017,OLDENBURG, IN,39.3725,-85.248055,FATAL(3),DESTROYED,AIRPLANE,CESSNA,T210M,3,0,0
WPR17FAMS2,12/30/2016,OPEN WATER, HI,21.230556,-157.185555,FATAL(3),MISSING,AIRPLANE,CESSNA,172M,3,0,0
ERA15FA164,3/22/2015,ORLANDO, FL,28.556944,-81.389166,FATAL(3),DESTROYED,HELICOPTER,ROBINSON HELICOPTER COMPANY,R44 II,3,0,0
CEN10FA385,7/11/2010,OWASSO, OK,36.266667,-95.783333,FATAL(3),SUBSTANTIAL,AIRPLANE,CESSNA,177B,3,0,0
ERA13FA059,11/16/2012,OWLS HEAD, ME,44.056111,-69.103333,FATAL(3),SUBSTANTIAL,AIRPLANE,CESSNA,172N,3,0,0
ERA16FA311,9/6/2016,PALM BAY, FL,27.940555,-80.704722,FATAL(3),DESTROYED,HELICOPTER,SIKORSKY,S61,3,0,0
ERA13FA105,1/4/2013,PALM COAST, FL,29.458889,-81.185555,FATAL(3),DESTROYED,AIRPLANE,BEECH,H35,3,0,0
WPR10FA136,2/17/2010,PALO ALTO, CA,37.461111,-122.115,FATAL(3),SUBSTANTIAL,AIRPLANE,CESSNA,310R,3,0,0
CEN15FA009,10/12/2014,PALOS HILLS, IL,41.707222,-87.833611,FATAL(3),DESTROYED,AIRPLANE,RAYTHEON AIRCRAFT COMPANY,58,3,0,0
WPR17FA065,2/25/2017,PANGUITCH, UT,38.007222,-112.499444,FATAL(3),SUBSTANTIAL,AIRPLANE,CESSNA,172,3,0,0
CEN13FA131,1/12/2013,PARIS, TX,33.6625,-95.547777,FATAL(3),DESTROYED,AIRPLANE,PIPER,PA46-500TP,3,0,0
ERA16LA028,10/26/2015,PASCAGOULA, MS,30.305833,-88.530556,FATAL(3),DESTROYED,AIRPLANE,SCHUMACHER,LANCAIR SUPER ES,3,0,0
WPR18FA087,2/10/2018,PEACH SPRINGS, AZ,35.967223,-113.768889,FATAL(3),DESTROYED,HELICOPTER,EUROCOPTER,EC130,3,4,0
ERA12FA012,10/2/2011,PERU, WV,38.848611,-79.015556,FATAL(3),SUBSTANTIAL,AIRPLANE,PIPER,PA-32R-300,3,0,0
WPR11FA145,2/25/2011,PHOENIX, AZ,33.902778,-111.877223,FATAL(3),SUBSTANTIAL,AIRPLANE,PIPER,PA-28-181,3,0,0
CEN15FA245,5/29/2015,PLAINVIEW, TX,34.165556,-101.715556,FATAL(3),DESTROYED,AIRPLANE,BEECH,A36,3,0,0
ERA15FA254,6/28/2015,PLAINVILLE, MA,42.019723,-71.363611,FATAL(3),DESTROYED,AIRPLANE,BEECH,A36,3,0,0
CEN14FA437,8/16/2014,RANGER, TX,32.444166,-98.591389,FATAL(3),DESTROYED,AIRPLANE,LANCAIR COMPANY,LC 40 550FG,3,0,0
CEN11FA500,7/24/2011,RANTOUL, IL,40.285277,-88.153056,FATAL(3),SUBSTANTIAL,AIRPLANE,PIPER,PA 46-350P,3,0,0
WPR20LA169,6/5/2020,REDLANDS, CA,34.064723,-117.080001,FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,175,3,0,0
WPR10FA448,9/2/2010,REDWOOD CITY, CA,37.511944,-122.250556,FATAL(3),SUBSTANTIAL,AIRPLANE,BEECH,65,3,0,0
WPR16FA178,9/11/2016,RENO, NV,39.503889,-119.776667,FATAL(3),DESTROYED,AIRPLANE,PIPER,PA 28R-201T,3,0,0
CEN12FA086,11/28/2011,RIVERWOODS, IL,42.164444,-87.898055,FATAL(3),SUBSTANTIAL,AIRPLANE,PIPER,PA-31-350,3,2,0
CEN10FA322,6/16/2010,ROCHESTER, MN,43.918889,-92.525556,FATAL(3),SUBSTANTIAL,AIRPLANE,PIPER,PA-23,3,0,0
CEN10FA458,8/4/2010,ROLLINSVILLE, CO,39.925834,-105.640555,FATAL(3),SUBSTANTIAL,AIRPLANE,BEECH,C35,3,0,0
CEN18FA107,2/22/2018,ROSSVILLE, IN,40.464722,-86.612778,FATAL(3),DESTROYED,AIRPLANE,CESSNA,441,3,0,0
ERA14FA231,5/9/2014,RUTHER GLEN, VA,37.905833,-77.4225,FATAL(3),DESTROYED,BALLOON,EAGLE,C-7,3,0,0
CEN20FA023,12/1/2019,SAN ANTONIO, TX,29.550833,-98.499722,FATAL(3),SUBSTANTIAL,AIRPLANE,PIPER,PA24,3,0,0
DCA13MA120,7/6/2013,SAN FRANCISCO, CA,37.613333,-122.363889,FATAL(3),DESTROYED,AIRPLANE,BOEING,777-200ER,3,187,117
WPR16FA065A,2/5/2016,SAN PEDRO, CA,33.785277,-118.423611,FATAL(3),SUBSTANTIAL,AIRPLANE,BEECH,M35,3,0,0
WPR16FA065B,2/5/2016,SAN PEDRO, CA,33.785277,-118.423611,FATAL(3),SUBSTANTIAL,AIRPLANE,BELLANCA,8KCAB,3,0,0
CEN16FA042,11/16/2015,SANDIA PARK, NM,35,-106,FATAL(3),DESTROYED,AIRPLANE,CESSNA,182G,3,0,0
WPR12FA326,7/26/2012,SEDONA, AZ,34.842222,-111.796666,FATAL(3),DESTROYED,AIRPLANE,BEECH,B60,3,0,0
ANC19FA026,6/21/2019,SEWARD, AK,59.941666,-148.664444,FATAL(3),DESTROYED,AIRPLANE,HELIO,H 250,3,0,0
CEN14FA122,1/27/2014,SILT, CO,39.521389,-107.660833,FATAL(3),DESTROYED,HELICOPTER,BELL,206L 3,3,0,0
WPR18FA276,9/30/2018,SILVER CITY, ID,43.075278,-116.771111,FATAL(3),DESTROYED,AIRPLANE,CESSNA,T210,3,0,0
ERA14FA010,10/22/2013,SOMERVILLE, TN,35.23,-89.380278,FATAL(3),DESTROYED,HELICOPTER,EUROCOPTER,AS 350 B3,3,0,0
CEN20FA070,1/28/2020,SPRINGFIELD, IL,39.7625,-89.572223,FATAL(3),SUBSTANTIAL,AIRPLANE,PIPER,PA60,3,0,0
